Age,Gender,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,CompanyExperienceShare,RoleStabilityScore,EducationBackground_grouped,EmpDepartment_grouped,EmpJobRole_grouped,CommuteCategory_Moderate,CommuteCategory_Far,MaritalStatus_Married,MaritalStatus_Single,PromotionWaitTime_Moderate,PromotionWaitTime_Long,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
41,0,3,3,3,57,2,2,2,2,0,11,3,14,5,3,5,4,0,4,0,3,0.35714285714285715,0.8,Life Sciences,Sales,Sales Executive,False,False,False,False,False,False,False,True
32,0,2,3,4,78,3,1,1,1,0,14,4,4,4,3,4,2,1,2,0,3,1.0,0.5,Other,Research & Development,Research Scientist,False,False,False,True,False,False,False,True
35,1,26,4,3,31,3,3,4,1,1,16,3,9,2,3,9,0,1,7,0,3,1.0,0.0,Life Sciences,SmallDepts,Human Resources,False,True,False,True,False,False,False,True
38,1,10,2,1,100,3,2,4,1,0,11,3,10,1,3,10,7,1,9,0,2,1.0,0.7,Life Sciences,Sales,Sales Executive,True,False,True,False,False,False,False,True
50,0,1,4,2,94,3,2,3,7,0,12,4,12,3,3,6,3,0,1,1,4,0.5,0.5,Life Sciences,Sales,Sales Executive,False,False,False,False,False,False,True,False
36,1,11,4,2,100,2,2,4,4,0,13,1,8,2,2,6,3,0,0,0,3,0.75,0.5,Marketing,Sales,Sales Executive,True,False,True,False,False,False,False,True
40,0,2,4,3,52,2,1,3,2,0,14,4,8,2,3,2,2,2,2,0,3,0.25,1.0,Life Sciences,Research & Development,Research Scientist,False,False,False,True,True,False,False,True
35,0,18,4,3,80,3,2,3,1,1,14,4,10,2,4,10,2,0,2,0,3,1.0,0.2,Life Sciences,Research & Development,Research Scientist,False,True,True,False,False,False,True,False
40,1,2,4,3,98,3,1,3,2,0,14,2,20,2,3,5,3,0,2,0,3,0.25,0.6,Medical,Research & Development,Research Scientist,False,False,True,False,False,False,False,True
35,1,1,4,3,62,1,1,4,1,0,12,4,4,5,3,4,3,1,1,0,3,1.0,0.75,Life Sciences,Research & Development,Research Scientist,False,False,True,False,False,False,False,True
29,0,13,2,4,46,2,2,2,4,1,13,1,10,2,3,4,3,0,3,0,3,0.4,0.75,Other,Research & Development,Research Scientist,True,False,True,False,False,False,False,True
29,1,28,4,4,73,2,1,1,1,0,14,2,5,3,1,5,4,0,4,0,2,1.0,0.8,Medical,Research & Development,Research Scientist,False,True,False,True,False,False,False,True
50,0,28,3,4,39,2,3,1,4,1,13,2,20,3,3,3,2,2,0,1,3,0.15,0.6666666666666666,Marketing,Sales,Sales Executive,False,True,False,False,True,False,False,True
39,1,24,1,2,60,2,4,4,0,0,11,1,21,2,2,20,9,9,6,0,2,0.9523809523809523,0.45,Marketing,Sales,Sales Executive,False,True,True,False,False,True,False,True
31,0,5,3,2,74,3,2,1,0,0,19,2,10,2,3,9,4,1,7,0,2,0.9,0.4444444444444444,Medical,Research & Development,Manufacturing Director,False,False,False,True,False,False,False,False
26,1,5,3,4,30,2,1,3,0,0,18,4,5,2,3,4,2,0,0,0,3,0.8,0.5,Other,Sales,Sales Representative,False,False,False,True,False,False,False,True
39,0,6,1,4,42,2,3,1,4,0,15,1,9,5,3,7,7,1,7,0,3,0.7777777777777778,1.0,Medical,Research & Development,Healthcare Representative,True,False,True,False,False,False,False,True
27,0,4,3,2,87,4,2,2,1,1,20,2,6,0,3,6,2,0,3,0,3,1.0,0.3333333333333333,Life Sciences,Research & Development,Manufacturing Director,False,False,True,False,False,False,False,True
49,0,2,3,4,63,2,2,2,2,0,14,4,17,3,2,9,6,0,8,0,3,0.5294117647058824,0.6666666666666666,Medical,Sales,Sales Executive,False,False,True,False,False,False,True,False
34,0,8,3,2,82,4,2,3,2,0,12,1,6,3,4,4,3,1,2,0,3,0.6666666666666666,0.75,Medical,Research & Development,Laboratory Technician,True,False,True,False,False,False,False,True
41,1,1,2,2,94,3,2,4,8,1,11,1,8,0,1,6,4,0,5,1,2,0.75,0.6666666666666666,Life Sciences,Sales,Sales Executive,False,False,False,True,False,False,False,True
27,0,2,1,1,40,3,1,2,9,0,12,4,6,3,3,2,2,2,2,0,2,0.3333333333333333,1.0,Medical,Development,Developer,False,False,True,False,True,False,False,True
32,0,2,2,4,79,3,1,4,0,0,13,3,8,2,2,7,7,3,6,0,3,0.875,1.0,Life Sciences,Development,Senior Developer,False,False,False,True,True,False,True,False
59,1,3,3,3,81,4,1,1,4,1,20,1,12,3,2,1,0,0,0,0,4,0.08333333333333333,0.0,Medical,Development,Senior Developer,False,False,True,False,False,False,False,True
30,0,24,1,4,67,3,1,3,1,0,22,2,1,2,3,1,0,0,0,0,4,1.0,0.0,Life Sciences,Development,Senior Developer,False,True,False,False,False,False,False,True
36,0,27,3,3,94,3,2,3,6,0,13,2,17,3,2,7,7,7,7,0,3,0.4117647058823529,1.0,Medical,Development,Senior Developer,False,True,True,False,False,True,False,True
35,0,16,3,1,84,4,1,2,0,0,13,3,6,5,3,5,4,0,3,0,3,0.8333333333333334,0.8,Medical,Development,Developer,False,True,True,False,False,False,False,True
31,0,26,1,1,31,3,1,3,1,0,17,4,5,1,2,5,2,4,3,0,2,1.0,0.4,Life Sciences,Development,Developer,False,True,False,False,True,False,False,True
34,0,19,2,2,93,3,1,4,0,0,11,3,3,2,3,2,2,1,2,0,2,0.6666666666666666,1.0,Medical,Development,Senior Developer,False,True,False,False,False,False,False,True
28,0,24,3,3,50,2,1,3,5,1,14,2,6,4,3,4,2,0,3,1,3,0.6666666666666666,0.5,Life Sciences,Development,Developer,False,True,False,True,False,False,False,True
29,1,21,4,2,51,4,3,1,1,0,11,3,10,1,3,10,9,8,8,0,2,1.0,0.9,Life Sciences,Development,Senior Developer,False,True,False,False,False,True,False,True
22,0,16,2,4,96,4,1,4,1,1,13,2,1,2,2,1,0,0,0,0,3,1.0,0.0,Medical,Development,Senior Developer,False,True,False,False,False,False,False,False
53,1,2,4,1,78,2,4,4,2,0,16,3,31,3,3,25,8,3,7,0,2,0.8064516129032258,0.32,Life Sciences,Sales,Manager,False,False,True,False,True,False,False,True
38,0,2,3,4,45,3,1,4,5,1,11,3,6,3,3,3,2,1,2,0,3,0.5,0.6666666666666666,Life Sciences,Development,Developer,False,False,False,True,False,False,False,True
24,1,11,2,1,96,4,2,3,0,0,18,4,5,5,2,4,2,1,3,0,3,0.8,0.5,Other,Development,Developer,True,False,False,False,False,False,False,False
34,1,7,4,1,53,3,3,2,0,0,11,3,13,4,3,12,6,2,11,0,3,0.9230769230769231,0.5,Life Sciences,Development,Developer,True,False,False,True,True,False,False,True
34,0,6,1,2,83,3,1,1,2,0,11,3,8,2,3,4,2,1,3,1,3,0.5,0.5,Medical,Development,Developer,True,False,False,True,False,False,False,True
53,1,5,3,3,58,3,5,3,4,0,11,4,26,3,2,14,13,4,8,0,3,0.5384615384615384,0.9285714285714286,Other,Development,Senior Developer,False,False,False,False,True,False,False,True
32,1,16,1,2,72,1,1,1,1,1,22,2,10,5,3,10,2,6,7,1,3,1.0,0.2,Life Sciences,Development,Senior Developer,False,True,False,True,False,True,True,False
42,0,8,4,3,48,3,2,2,0,0,11,4,10,2,3,9,7,4,2,0,3,0.9,0.7777777777777778,Marketing,Sales,Sales Executive,True,False,True,False,True,False,False,True
44,1,7,4,1,42,2,3,4,3,0,14,4,24,4,3,22,6,5,17,0,3,0.9166666666666666,0.2727272727272727,Medical,Development,Developer,True,False,True,False,False,True,False,True
46,1,2,4,2,83,3,5,1,3,0,12,4,22,2,2,2,2,2,1,0,2,0.09090909090909091,1.0,Marketing,Sales,Manager,False,False,False,True,True,False,False,True
33,0,2,3,3,78,3,1,4,4,0,11,4,7,3,3,1,1,0,0,0,3,0.14285714285714285,1.0,Medical,Development,Developer,False,False,False,True,False,False,False,True
44,0,10,4,4,41,3,2,4,2,1,13,4,9,5,4,4,2,1,3,0,3,0.4444444444444444,0.5,Other,Development,MinorRoles,True,False,True,False,False,False,False,True
24,0,1,3,2,61,3,1,4,2,1,16,1,6,2,2,2,0,2,0,1,3,0.3333333333333333,0.0,Medical,Development,Developer,False,False,True,False,True,False,False,True
43,1,2,2,4,72,4,1,3,1,0,12,4,6,3,2,5,3,1,4,0,3,0.8333333333333334,0.6,Medical,Development,MinorRoles,False,False,False,False,False,False,False,True
50,0,3,2,1,86,2,1,3,1,1,14,3,3,2,3,3,2,0,2,1,3,1.0,0.6666666666666666,Marketing,Sales,Sales Representative,False,False,True,False,False,False,False,True
35,1,2,3,4,97,3,1,4,1,0,13,1,2,3,3,2,2,2,2,0,3,1.0,1.0,Marketing,Sales,Sales Representative,False,False,True,False,True,False,False,True
36,1,5,4,2,82,2,1,1,9,1,14,4,6,3,4,1,1,0,0,0,3,0.16666666666666666,1.0,Life Sciences,Development,Developer,False,False,True,False,False,False,False,True
33,1,1,3,3,42,4,2,1,2,0,19,1,10,3,3,5,3,1,3,0,3,0.5,0.6,Life Sciences,Sales,Sales Executive,False,False,True,False,False,False,True,False
35,0,4,2,3,75,3,1,4,1,0,12,3,1,3,3,1,0,0,0,0,3,1.0,0.0,Other,Development,Developer,False,False,False,False,False,False,False,True
27,1,2,4,4,33,3,1,1,1,0,13,4,1,6,3,1,0,0,0,0,3,1.0,0.0,Life Sciences,Development,MinorRoles,False,False,False,False,False,False,False,True
26,0,25,3,1,48,1,1,3,1,0,12,3,1,2,2,1,0,0,1,1,3,1.0,0.0,Life Sciences,Development,MinorRoles,False,True,False,True,False,False,False,True
27,0,8,3,4,37,3,3,3,1,0,15,4,9,0,3,9,8,1,7,0,3,1.0,0.8888888888888888,Life Sciences,Sales,Sales Executive,True,False,False,True,False,False,True,False
30,1,1,2,3,58,3,2,4,1,0,23,4,12,2,3,12,8,3,7,0,4,1.0,0.6666666666666666,Medical,Development,Developer,False,False,False,True,True,False,True,False
34,0,23,4,2,72,3,2,3,0,0,20,3,10,2,3,9,5,8,7,0,2,0.9,0.5555555555555556,Marketing,Sales,Sales Executive,False,True,False,True,False,True,False,False
37,0,19,2,2,73,3,1,2,4,0,21,1,8,1,3,1,0,0,0,0,4,0.125,0.0,Life Sciences,Development,Developer,False,True,True,False,False,False,False,True
46,0,5,4,1,98,3,2,4,4,1,21,3,14,4,3,9,6,0,8,0,3,0.6428571428571429,0.6666666666666666,Marketing,Sales,Sales Executive,False,False,False,True,False,False,True,False
35,0,8,1,4,36,4,1,4,1,0,19,4,1,2,3,1,0,0,1,0,3,1.0,0.0,Life Sciences,Development,MinorRoles,True,False,True,False,False,False,False,True
48,0,1,2,1,98,2,3,3,9,1,13,4,23,2,3,1,0,0,0,1,3,0.043478260869565216,0.0,Life Sciences,Development,Developer,False,False,False,True,False,False,False,True
28,0,5,4,3,50,3,1,3,1,1,13,3,2,3,2,2,2,2,2,1,3,1.0,1.0,Other,Development,MinorRoles,False,False,False,True,True,False,False,True
44,1,1,5,2,75,3,2,1,5,1,21,3,9,2,2,4,3,1,3,0,2,0.4444444444444444,0.75,Marketing,Sales,Sales Executive,False,False,False,False,False,False,False,True
35,0,11,2,3,79,2,3,1,2,1,13,3,10,3,3,4,0,2,3,0,3,0.4,0.0,Medical,Development,MinorRoles,True,False,True,False,True,False,False,False
26,1,23,3,3,47,2,2,4,7,1,19,3,5,2,2,2,2,0,0,0,3,0.4,1.0,Marketing,Sales,Sales Executive,False,True,True,False,False,False,False,True
33,1,1,2,1,98,3,3,4,1,1,12,3,15,1,3,15,14,8,12,0,2,1.0,0.9333333333333333,Life Sciences,Development,Developer,False,False,False,True,False,True,True,False
35,0,18,5,2,71,3,3,1,1,0,22,4,9,3,2,9,8,1,8,0,2,1.0,0.8888888888888888,Life Sciences,Sales,Sales Executive,False,True,True,False,False,False,True,False
35,1,23,4,3,30,3,1,1,3,1,15,3,4,3,3,2,2,2,2,0,3,0.5,1.0,Medical,Development,Business Analyst,False,True,True,False,True,False,False,True
31,0,7,4,4,48,3,2,4,3,0,22,4,10,3,2,7,7,1,7,0,4,0.7,1.0,Life Sciences,Development,Developer,True,False,False,False,False,False,False,True
37,0,1,4,1,51,2,2,3,1,0,18,3,7,2,4,7,5,0,7,0,3,1.0,0.7142857142857143,Life Sciences,Development,Business Analyst,False,False,False,False,False,False,False,True
32,0,1,3,1,33,3,2,4,1,1,22,2,9,3,3,9,8,7,8,0,3,1.0,0.8888888888888888,Medical,Development,Developer,False,False,True,False,False,True,False,True
38,1,29,5,4,50,3,2,4,1,0,11,4,10,2,3,10,3,9,9,0,3,1.0,0.3,Life Sciences,Development,Developer,False,True,False,True,False,True,True,False
50,1,7,2,2,43,2,5,3,5,1,12,4,29,2,2,27,3,13,8,0,3,0.9310344827586207,0.1111111111111111,Medical,Development,Developer,True,False,False,False,False,True,False,True
59,1,25,3,1,99,3,3,1,7,0,11,4,28,3,2,21,16,7,9,0,2,0.75,0.7619047619047619,Life Sciences,Sales,Sales Executive,False,True,False,True,False,True,False,True
36,1,8,3,3,59,3,3,3,1,0,13,2,17,2,3,17,14,12,8,0,3,1.0,0.8235294117647058,Other,Development,Business Analyst,True,False,False,False,False,True,False,True
36,0,11,3,2,95,2,2,2,1,0,13,3,6,3,3,6,5,0,3,0,4,1.0,0.8333333333333334,Life Sciences,Development,Business Analyst,True,False,False,True,False,False,True,False
45,0,7,3,2,59,3,3,1,2,0,17,3,25,2,3,1,0,0,0,0,3,0.04,0.0,Life Sciences,Development,Business Analyst,True,False,False,False,False,False,False,True
35,0,1,3,2,79,3,1,1,4,0,13,4,5,2,2,3,2,1,2,0,3,0.6,0.6666666666666666,Medical,Development,Developer,False,False,True,False,False,False,True,False
36,0,9,3,4,79,2,1,3,0,1,17,1,2,0,2,1,0,0,0,1,3,0.5,0.0,Medical,Development,Developer,True,False,True,False,False,False,False,True
29,0,2,3,3,76,3,1,2,0,0,23,4,6,3,3,5,4,0,4,0,4,0.8333333333333334,0.8,Life Sciences,Development,Business Analyst,False,False,True,False,False,False,False,True
31,0,1,4,3,87,3,1,2,1,0,17,2,1,4,3,1,1,1,0,0,3,1.0,1.0,Medical,Development,Business Analyst,False,False,False,True,False,False,False,True
32,0,1,3,2,66,3,2,2,1,0,17,2,10,3,3,10,4,0,9,0,3,1.0,0.4,Life Sciences,Development,Developer,False,False,True,False,False,False,False,True
36,1,6,3,2,55,4,1,4,3,0,12,2,5,3,3,1,0,0,0,0,3,0.2,0.0,Life Sciences,Development,Developer,True,False,True,False,False,False,False,True
31,1,8,4,3,61,3,2,4,1,0,23,4,11,2,3,11,7,1,8,0,4,1.0,0.6363636363636364,Life Sciences,Development,Developer,True,False,False,True,False,False,False,True
35,0,1,4,3,32,2,2,1,0,0,14,2,16,2,3,15,13,2,8,0,3,0.9375,0.8666666666666667,Marketing,Sales,Sales Executive,False,False,False,True,True,False,False,True
46,0,5,2,2,80,3,2,2,8,1,22,4,16,2,3,4,2,0,2,0,3,0.25,0.5,Medical,SmallDepts,Human Resources,False,False,False,False,False,False,False,True
30,0,1,1,4,55,2,2,4,1,1,12,3,10,1,2,10,8,3,0,0,3,1.0,0.8,Life Sciences,Development,Developer,False,False,True,False,True,False,False,True
35,0,1,3,2,30,2,1,3,1,0,18,1,6,3,3,6,4,0,4,0,3,1.0,0.6666666666666666,Medical,Development,Business Analyst,False,False,False,True,False,False,False,True
55,0,1,2,1,70,3,3,4,3,0,14,4,24,4,3,1,0,1,0,0,3,0.041666666666666664,0.0,Life Sciences,Sales,Sales Executive,False,False,True,False,False,False,False,True
38,1,6,3,2,79,1,2,4,7,1,12,4,17,3,3,13,11,1,9,0,3,0.7647058823529411,0.8461538461538461,Medical,Development,Developer,True,False,False,False,False,False,False,False
34,0,1,2,1,94,3,2,2,1,0,15,3,5,2,3,5,2,1,3,0,3,1.0,0.4,Medical,Development,Business Analyst,False,False,True,False,False,False,False,True
23,0,2,1,3,62,3,1,1,3,0,13,3,3,3,3,0,0,0,0,0,3,0.0,0.0,Other,Sales,Sales Representative,False,False,False,False,False,False,False,True
30,0,2,3,3,99,2,2,4,1,0,19,1,11,3,3,11,10,10,8,0,3,1.0,0.9090909090909091,Life Sciences,Development,Developer,False,False,True,False,False,True,False,True
46,0,9,2,3,64,2,3,4,1,0,16,4,9,3,3,9,8,4,7,1,3,1.0,0.8888888888888888,Medical,Sales,Sales Executive,True,False,False,True,True,False,False,True
40,0,1,4,3,78,2,4,2,1,0,22,4,22,3,2,22,3,11,11,0,4,1.0,0.13636363636363635,Life Sciences,Development,Developer,False,False,True,False,False,True,True,False
51,0,21,4,3,71,3,2,4,0,1,22,4,11,2,1,10,7,1,0,0,3,0.9090909090909091,0.7,Marketing,Sales,Sales Executive,False,True,False,True,False,False,False,True
30,1,4,2,3,63,2,2,2,1,1,12,2,11,4,2,11,8,2,7,0,3,1.0,0.7272727272727273,Medical,Sales,Sales Executive,False,False,False,False,True,False,False,True
46,0,1,3,3,40,2,3,1,2,1,13,3,21,5,2,10,9,9,5,0,3,0.47619047619047616,0.9,Medical,Development,Developer,False,False,True,False,False,True,True,False
32,0,6,4,2,87,3,2,3,1,0,16,1,12,0,3,11,8,5,7,0,2,0.9166666666666666,0.7272727272727273,Medical,Sales,Sales Executive,True,False,False,True,False,True,False,True
24,1,3,2,1,33,3,2,3,0,0,21,1,4,2,2,3,2,0,2,0,3,0.75,0.6666666666666666,Other,Sales,Sales Executive,False,False,True,False,False,False,False,True
28,0,4,3,2,43,3,2,3,1,0,15,2,5,3,4,5,4,0,4,0,4,1.0,0.8,Medical,Sales,Sales Executive,False,False,True,False,False,False,False,False
58,0,10,4,4,37,3,4,3,0,0,13,3,38,1,2,37,10,1,8,0,3,0.9736842105263158,0.2702702702702703,Medical,Sales,Sales Executive,True,False,False,True,False,False,False,True
44,0,23,3,2,67,3,2,2,4,0,12,3,17,3,4,3,2,1,2,0,3,0.17647058823529413,0.6666666666666666,Medical,Development,Developer,False,True,True,False,False,False,False,False
37,0,6,4,3,63,3,1,1,4,1,22,4,7,3,3,3,2,0,2,1,4,0.42857142857142855,0.6666666666666666,Other,SmallDepts,Human Resources,True,False,False,False,False,False,False,True
32,0,1,1,4,71,3,1,1,1,0,13,4,1,2,3,1,0,0,0,0,3,1.0,0.0,Life Sciences,Development,Developer,False,False,False,True,False,False,False,True
34,1,6,4,1,41,3,2,3,1,0,14,3,16,3,3,16,13,2,10,0,3,1.0,0.8125,Other,Development,Developer,True,False,False,True,True,False,False,True
37,0,2,2,3,100,2,2,4,5,0,14,4,17,2,4,1,0,0,0,0,3,0.058823529411764705,0.0,Life Sciences,Development,Business Analyst,False,False,False,False,False,False,False,False
50,1,1,3,1,73,3,5,2,3,1,19,1,28,1,2,8,3,0,7,0,3,0.2857142857142857,0.375,Life Sciences,Development,Business Analyst,False,False,True,False,False,False,True,False
25,0,5,3,3,46,2,2,3,1,1,11,4,6,1,3,6,4,0,3,1,3,1.0,0.6666666666666666,Marketing,Sales,Sales Executive,False,False,False,True,False,False,False,True
25,0,7,1,4,64,2,1,4,1,0,11,3,2,2,3,2,2,2,1,0,3,1.0,1.0,Medical,Development,Business Analyst,True,False,True,False,True,False,False,True
22,1,15,3,2,59,3,1,4,1,0,15,3,1,5,3,0,0,0,0,0,3,0.0,0.0,Medical,Development,Developer,True,False,False,True,False,False,False,True
34,0,7,3,1,66,1,2,3,1,1,24,4,9,3,3,9,7,0,6,1,4,1.0,0.7777777777777778,Life Sciences,Development,Developer,True,False,False,True,False,False,True,False
54,1,26,3,4,30,4,4,4,2,1,12,3,23,3,3,5,3,4,4,0,3,0.21739130434782608,0.6,Other,SmallDepts,Manager,False,True,False,True,True,False,False,False
24,0,18,1,2,52,3,1,3,0,0,12,3,6,2,3,5,3,1,2,0,3,0.8333333333333334,0.6,Life Sciences,Development,Business Analyst,False,True,True,False,False,False,False,True
34,1,6,4,3,45,2,2,2,6,0,15,3,12,3,3,1,0,0,0,0,3,0.08333333333333333,0.0,Life Sciences,Development,Business Analyst,True,False,False,False,False,False,False,True
37,0,3,3,3,87,3,3,4,2,0,12,1,12,3,3,5,3,1,3,0,3,0.4166666666666667,0.6,Life Sciences,Sales,Sales Executive,False,False,False,True,False,False,False,True
34,1,5,3,3,45,2,3,1,2,0,12,4,14,6,3,11,10,5,8,0,3,0.7857142857142857,0.9090909090909091,Medical,Development,Business Analyst,False,False,False,True,False,True,False,True
36,1,3,2,1,39,3,1,4,5,0,22,1,7,2,3,1,0,0,0,0,4,0.14285714285714285,0.0,Life Sciences,Development,Developer,False,False,False,False,False,False,False,True
43,0,26,2,3,92,3,4,4,1,1,12,4,25,3,4,25,12,4,12,0,3,1.0,0.48,Life Sciences,Sales,Manager,False,True,True,False,True,False,True,False
33,0,22,2,3,95,3,2,2,0,0,13,1,8,2,4,7,7,0,7,0,3,0.875,1.0,Marketing,Sales,Sales Executive,False,True,True,False,False,False,False,False
51,0,6,3,1,51,3,5,3,7,0,13,3,23,5,3,20,18,15,15,0,3,0.8695652173913043,0.9,Life Sciences,Development,Developer,True,False,False,True,False,True,False,True
31,0,6,4,2,76,1,2,3,4,1,18,2,12,3,2,7,7,7,7,1,2,0.5833333333333334,1.0,Life Sciences,Sales,Sales Executive,True,False,True,False,False,True,False,True
26,1,6,3,3,46,2,1,2,1,0,19,3,5,3,2,5,4,4,3,0,3,1.0,0.8,Other,Development,Developer,True,False,True,False,True,False,False,True
58,1,23,4,4,94,3,3,4,1,0,12,4,40,3,2,40,10,15,6,1,3,1.0,0.25,Medical,Development,Developer,False,True,True,False,False,True,False,True
19,0,22,1,4,50,3,1,3,1,1,19,4,0,2,2,0,0,0,0,1,3,0.0,0.0,Marketing,Sales,Sales Representative,False,True,False,True,False,False,False,True
22,0,2,1,3,100,3,1,4,0,0,14,3,3,2,3,2,1,2,1,0,3,0.6666666666666666,0.5,Other,Development,Developer,False,False,True,False,True,False,False,True
49,1,20,4,3,96,3,2,1,1,0,14,3,16,2,2,15,11,5,11,0,3,0.9375,0.7333333333333333,Medical,Development,Developer,False,True,True,False,False,True,False,True
43,1,28,3,2,72,4,1,3,4,0,12,4,18,2,3,3,2,1,2,0,3,0.16666666666666666,0.6666666666666666,Medical,Development,Developer,False,True,False,True,False,False,True,False
50,1,12,3,3,77,3,3,4,4,0,11,4,16,3,3,2,2,2,1,0,3,0.125,1.0,Marketing,Sales,Sales Executive,True,False,False,True,True,False,True,False
31,1,20,3,2,71,1,2,3,3,1,11,3,4,2,3,2,2,2,2,1,2,0.5,1.0,Life Sciences,Sales,Sales Executive,False,True,True,False,True,False,False,True
41,0,9,1,3,96,3,3,3,3,1,13,3,12,2,3,9,7,0,7,0,3,0.75,0.7777777777777778,Life Sciences,Sales,Sales Executive,True,False,False,False,False,False,False,True
26,1,25,1,3,61,3,1,3,1,0,23,4,8,3,3,8,7,5,7,0,4,1.0,0.875,Life Sciences,SmallDepts,Human Resources,False,True,True,False,False,True,False,True
36,0,6,2,2,84,3,2,2,6,0,20,4,7,0,3,3,2,0,1,0,3,0.42857142857142855,0.6666666666666666,Medical,Development,Developer,True,False,False,False,False,False,False,True
51,0,8,4,1,53,1,3,4,2,0,15,4,18,2,3,4,2,0,3,1,4,0.2222222222222222,0.5,Life Sciences,Development,Business Analyst,True,False,False,True,False,False,True,False
25,0,28,3,1,41,2,2,3,2,0,18,4,6,3,3,2,2,2,2,0,2,0.3333333333333333,1.0,Life Sciences,Sales,Sales Executive,False,True,True,False,True,False,False,True
30,0,9,3,3,48,3,2,4,0,1,19,4,12,2,1,11,9,4,7,0,3,0.9166666666666666,0.8181818181818182,Other,SmallDepts,Human Resources,True,False,True,False,True,False,False,True
45,0,29,3,3,83,3,1,4,5,0,13,2,9,2,2,6,5,0,3,0,3,0.6666666666666666,0.8333333333333334,Medical,Development,Technical Lead,False,True,False,True,False,False,False,True
38,1,3,5,4,32,3,2,3,3,1,20,2,19,2,3,3,2,2,2,0,4,0.15789473684210525,0.6666666666666666,Other,Development,Developer,False,False,False,True,True,False,False,True
30,1,18,3,1,75,3,1,3,1,0,14,3,5,4,2,5,4,0,4,0,3,1.0,0.8,Life Sciences,Development,Developer,False,True,False,True,False,False,False,True
30,1,5,3,4,84,3,1,1,5,0,14,4,8,3,3,3,2,2,2,0,3,0.375,0.6666666666666666,Other,Development,Developer,False,False,False,False,True,False,False,True
41,0,9,4,3,94,3,1,1,2,0,21,4,7,2,3,5,0,1,4,0,4,0.7142857142857143,0.0,Life Sciences,Development,Developer,True,False,True,False,False,False,False,True
19,1,3,1,2,79,3,1,2,1,0,14,4,1,3,3,1,0,0,0,0,3,1.0,0.0,Medical,Development,Technical Lead,False,False,False,True,False,False,False,True
35,0,1,5,3,94,3,3,2,1,0,13,1,10,3,3,10,8,0,6,0,3,1.0,0.8,Marketing,Sales,Sales Executive,False,False,True,False,False,False,False,True
53,0,6,2,2,34,3,2,3,2,1,20,4,13,3,1,7,7,4,5,0,2,0.5384615384615384,1.0,Marketing,Sales,Sales Representative,True,False,True,False,True,False,False,True
